filename,Q2_min,Q2_max,electron_energy,hadron_energy,n_events,cross_section_pb
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run003.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run004.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run005.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run006.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run007.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run008.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run009.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run010.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run011.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run012.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run013.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run014.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run015.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run016.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run017.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run018.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run019.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run020.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run021.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run022.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run023.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run024.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run025.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run026.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run027.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run028.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run029.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run030.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run031.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run032.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run033.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run034.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run035.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run036.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run037.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run038.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run039.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_10to100/pythia6-eic_1.1.0_en_noradcor_18x275_q2_10_100_run040.ab.hepmc3.tree.root,10,100,18,275,1000000,65420.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run001.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run002.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run003.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run004.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run005.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run006.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run007.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run008.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run009.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run010.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run011.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run012.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run013.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run014.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run015.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run016.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run017.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run018.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run019.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/18x275/q2_1to10/pythia6-eic_1.1.0_en_noradcor_18x275_q2_1_10_run020.ab.hepmc3.tree.root,1,10,18,275,2000000,770500.0
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run001.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run002.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run003.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run004.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run005.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run006.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run007.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run008.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run009.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run010.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run011.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run012.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run013.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run014.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run015.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run016.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run017.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run018.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run019.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run020.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run021.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run022.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run023.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run024.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run025.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run026.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run027.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run028.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run029.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run030.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run031.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run032.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run033.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run034.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run035.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run036.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run037.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run038.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run039.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run040.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run041.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run042.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
root://dtn-eic.jlab.org//volatile/eic/EPIC/EVGEN/SIDIS/pythia6-eic/1.1.0/en_noradcor/5x41/q2_100to1000/pythia6-eic_1.1.0_en_noradcor_5x41_q2_100_1000_run043.ab.hepmc3.tree.root,100,1000,5,41,100000,138.5
